series,horizon,model,MAE,RMSE,MAPE_%,Bias,n_obs,naive_MAE,naive_RMSE,naive_MAPE_%,beats_naive
A00铝,6,Rolling_log_drift_120d,422.5447636268519,557.3934410216012,1.9971236928435696,88.41414605726638,120,379.71976401179944,525.9043925259168,1.7919529167142745,False
A00铝,6,ARIMA_log,428.5398230088483,576.5352588446294,2.037616026632137,38.42182890855393,120,379.71976401179944,525.9043925259168,1.7919529167142745,False
A00铝,6,Ridge_direct_h,465.68992730864835,613.2134646447515,2.1899494172284992,-228.73612789726332,120,379.71976401179944,525.9043925259168,1.7919529167142745,False
A00铝,6,Rolling_log_drift_20d,476.91903139049913,627.9621281937747,2.2535918310665415,-53.01420639923457,120,379.71976401179944,525.9043925259168,1.7919529167142745,False
A00铝,6,Rolling_log_drift_5d,631.7137176091933,844.6774901099874,2.9735183463615367,-41.45040985974317,120,379.71976401179944,525.9043925259168,1.7919529167142745,False
A00铝,7,Final_ensemble,418.6578171091445,576.4356366303936,1.9756408137909705,-27.359882005899696,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Naive_last,418.6578171091445,576.4356366303936,1.9756408137909705,-27.359882005899696,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,ARIMA_log,450.8112094395263,596.8527414508658,2.141373448096351,30.45722713864243,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Median_ensemble,453.1693414107656,598.6111923189611,2.1420450269013127,-22.870721528198676,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Rolling_log_drift_60d,463.68953774404946,610.3356649384143,2.196008894714197,36.363822468013765,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Rolling_log_drift_120d,468.0766106597063,615.5183503194194,2.2126818527652734,98.49763356979899,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Ridge_direct_h,521.9595777425731,688.4267458001653,2.4531464163126957,-258.84721495222215,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Rolling_log_drift_20d,541.874506395821,700.5970384332494,2.5609916566008772,-66.36870121263928,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,7,Rolling_log_drift_5d,730.0731638844824,977.5839870796541,3.439048573754376,-51.38147446641111,120,418.6578171091445,576.4356366303936,1.9756408137909705,False
A00铝,8,Final_ensemble,443.0678466076696,608.9423764743149,2.091346964228611,-33.77581120943954,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Naive_last,443.0678466076696,608.9423764743149,2.091346964228611,-33.77581120943954,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,ARIMA_log,471.238938053095,612.6350812371207,2.2369231101651947,24.041297935102588,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Median_ensemble,481.83209638018553,636.863116799917,2.2783801266059047,-25.677978662609288,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Rolling_log_drift_60d,498.97091503103263,647.1341164188077,2.3638176880391484,39.16872171806814,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Rolling_log_drift_120d,501.9589781619103,656.0017259729725,2.374410776763922,110.15268259394855,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Ridge_direct_h,571.5542488553488,746.516209112661,2.6838271570986536,-286.0134858616537,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Rolling_log_drift_20d,582.8472315184952,755.8158789186175,2.753926814402976,-78.11363373948119,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,8,Rolling_log_drift_5d,823.6019020091875,1094.3275947738618,3.8792096623702457,-59.27625105911381,120,443.0678466076696,608.9423764743149,2.091346964228611,False
A00铝,9,Final_ensemble,478.83480825958696,629.887629147508,2.259497036603909,-37.53687315634218,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Naive_last,478.83480825958696,629.887629147508,2.259497036603909,-37.53687315634218,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,ARIMA_log,483.849557522121,621.1497427332932,2.296601958060064,20.28023598819994,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Median_ensemble,517.1267192723654,662.3515141435029,2.4448201745826315,-25.961526727016462,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Rolling_log_drift_60d,529.9150809768468,672.5630594961527,2.509801874688414,44.6579488439547,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Rolling_log_drift_120d,537.9496631198631,684.9725139507483,2.5446787600079426,124.48551573104145,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Ridge_direct_h,607.5216430870875,792.0594587278234,2.8507091415019317,-311.43757819580696,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Rolling_log_drift_20d,624.23332503575,797.320332234517,2.947723460564388,-87.14282403561201,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,9,Rolling_log_drift_5d,901.619918954316,1203.4913921522723,4.247314603550699,-64.02873830802679,120,478.83480825958696,629.887629147508,2.259497036603909,False
A00铝,10,Final_ensemble,456.6203292520844,598.6339031139903,2.157414666885548,-14.619629493648153,120,503.8348082595868,655.7416628994689,2.3760729530416,True
A00铝,10,ARIMA_log,491.4454277286104,625.9094200724043,2.33151614969352,13.569321533922691,120,503.8348082595868,655.7416628994689,2.3760729530416,True
A00铝,10,Naive_last,503.8348082595868,655.7416628994689,2.3760729530416,-44.24778761061943,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Median_ensemble,544.1680972771213,694.5501846265632,2.570902541882,-28.27742229436429,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Rolling_log_drift_60d,562.1300199894833,704.1036674910802,2.660762733532452,47.226817659745606,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Rolling_log_drift_120d,574.2271609013585,719.2229283438242,2.7157801773638206,135.89144116448364,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Ridge_direct_h,640.1724732081581,839.2211662089601,3.002393521086982,-338.33458451949446,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Rolling_log_drift_20d,659.4245813002162,839.2694207763601,3.1096589214739536,-99.061006151407,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,10,Rolling_log_drift_5d,989.374405948806,1329.8743841817675,4.659952222177524,-71.24380493636318,120,503.8348082595868,655.7416628994689,2.3760729530416,False
A00铝,11,Final_ensemble,477.26432191434156,610.9838896081811,2.255015613655468,-17.53680173726719,120,528.9823008849556,674.090514136922,2.4954447364341097,True
A00铝,11,ARIMA_log,501.10619469026204,631.6971568204946,2.377278216489521,9.808259587020014,120,528.9823008849556,674.090514136922,2.4954447364341097,True
A00铝,11,Naive_last,528.9823008849556,674.090514136922,2.4954447364341097,-48.00884955752211,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Median_ensemble,574.2848826975204,714.184285375521,2.7139777126145526,-27.36824558462555,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Rolling_log_drift_60d,596.0457962721192,727.7175040313772,2.8213420036004173,52.77506684393647,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Rolling_log_drift_120d,611.7046724453218,746.766450497115,2.89367426808224,150.2701918928711,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Ridge_direct_h,670.4495178218036,877.9197824770462,3.1423865241402393,-360.00810890332417,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Rolling_log_drift_20d,701.5663193153412,874.3190582865315,3.306943247269229,-107.96848889896377,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,11,Rolling_log_drift_5d,1070.9189648908266,1442.8769626746857,5.040265875773359,-75.02185049866097,120,528.9823008849556,674.090514136922,2.4954447364341097,False
A00铝,12,Final_ensemble,487.4191754564233,623.1063262058213,2.3030872462206657,-19.51604367361624,120,539.8230088495574,690.5150445177148,2.5455961434083463,True
A00铝,12,ARIMA_log,508.55457227138226,638.4461535688492,2.413112538780597,7.66961651917339,120,539.8230088495574,690.5150445177148,2.5455961434083463,True
A00铝,12,Naive_last,539.8230088495574,690.5150445177148,2.5455961434083463,-50.147492625368734,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Median_ensemble,588.6592732652051,739.043324450328,2.7805147310070404,-24.947680306405378,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Rolling_log_drift_60d,622.5616579409133,750.5798735241088,2.945039204541872,59.97529651775,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Rolling_log_drift_120d,648.0085593118073,772.2582731508301,3.0638079350389615,166.29436230819587,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Ridge_direct_h,691.9319465393742,907.0560046792723,3.2416386002143387,-374.2956655824739,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Rolling_log_drift_20d,738.9005573761523,915.2654753460934,3.4801503381692673,-115.19271927418946,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,12,Rolling_log_drift_5d,1152.5803891477808,1571.6397493598877,5.418639250267964,-76.69036880828962,120,539.8230088495574,690.5150445177148,2.5455961434083463,False
A00铝,13,Final_ensemble,495.11796079514505,633.2909393427294,2.339700799760881,-19.74588811934864,120,552.8023598820058,704.9595145048194,2.60690069931526,True
A00铝,13,ARIMA_log,514.3067846607626,643.9586128539469,2.4408559028420216,7.079646017698481,120,552.8023598820058,704.9595145048194,2.60690069931526,True
A00铝,13,Naive_last,552.8023598820058,704.9595145048194,2.60690069931526,-50.73746312684364,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Median_ensemble,611.8511863406181,756.3332885596622,2.8894320584562347,-22.234264148306284,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Rolling_log_drift_60d,652.6106171213687,772.025990779289,3.084630128517821,68.75379420399143,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Rolling_log_drift_120d,678.6100307725798,796.0420168832318,3.2071643230110682,183.8902341546034,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Ridge_direct_h,705.581724406655,934.2696353078292,3.3048140138220083,-388.80297334860666,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Rolling_log_drift_20d,774.0143329390554,950.385400335565,3.6431514718786686,-120.80745649834313,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,13,Rolling_log_drift_5d,1220.3097963862979,1684.5031977989731,5.730430355033738,-76.32312197876999,120,552.8023598820058,704.9595145048194,2.60690069931526,False
A00铝,14,Final_ensemble,506.1736480910111,642.2976664013138,2.391864654258792,-21.459650580336348,120,566.8879056047197,713.3062679048194,2.6719043192600633,True
A00铝,14,ARIMA_log,522.3451327433579,653.0414834093082,2.4798173471940435,5.088495575220622,120,566.8879056047197,713.3062679048194,2.6719043192600633,True
A00铝,14,Naive_last,566.8879056047197,713.3062679048194,2.6719043192600633,-52.7286135693215,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Median_ensemble,637.2322796274633,773.007877633762,3.0051408777405104,-19.6074175984147,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Rolling_log_drift_60d,678.5130018971809,787.1975963645236,3.203947221981958,76.16074131687473,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Rolling_log_drift_120d,707.5600173360448,814.7243510123592,3.342275047230455,200.10798301810289,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Ridge_direct_h,714.8176241003863,957.8851840718177,3.3474339562512645,-401.1764763722806,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Rolling_log_drift_20d,814.7126525654987,984.9096596528292,3.8309526136549206,-127.7625655285858,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,14,Rolling_log_drift_5d,1298.7578345876827,1792.5955345205211,6.085693995715993,-76.86993392846965,120,566.8879056047197,713.3062679048194,2.6719043192600633,False
A00铝,15,Final_ensemble,513.1168835295507,652.5593706503967,2.4247093667697848,-23.92953242775981,120,564.5280235988199,715.5525333542341,2.660676416254254,True
A00铝,15,ARIMA_log,541.2241887905553,668.1166847610509,2.569615914500749,3.7610619469020397,120,564.5280235988199,715.5525333542341,2.660676416254254,True
A00铝,15,Naive_last,564.5280235988199,715.5525333542341,2.660676416254254,-54.05604719764008,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Median_ensemble,645.557183410995,783.6211519880471,3.0428078849255096,-17.275141743255215,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Rolling_log_drift_60d,703.0113069160578,796.3183980164094,3.3171252858562386,84.26106861936566,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Ridge_direct_h,729.6082206464744,980.9842759726133,3.4175881856256307,-414.30174790840607,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Rolling_log_drift_120d,734.4195944755804,828.7712727062609,3.4674095414730766,217.01253378386784,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Rolling_log_drift_20d,817.7058426519708,1014.8193924094496,3.843533621064712,-133.9931616009956,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,15,Rolling_log_drift_5d,1360.2991150501625,1886.1501031986115,6.365079662596945,-76.26583491208211,120,564.5280235988199,715.5525333542341,2.660676416254254,False
A00铝,16,Final_ensemble,528.2990753585433,665.6775416806123,2.496765699881819,-22.8976070519407,120,572.2713864306785,723.3884035312817,2.697160207689859,True
A00铝,16,ARIMA_log,558.5545722713813,684.3832644496619,2.652387161091765,5.309734513273725,120,572.2713864306785,723.3884035312817,2.697160207689859,True
A00铝,16,Naive_last,572.2713864306785,723.3884035312817,2.697160207689859,-52.5073746312684,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Median_ensemble,662.1140605294097,799.8797282518423,3.1204983244182096,-11.669872537327441,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Rolling_log_drift_60d,718.546957244411,815.153710764773,3.39014290141812,95.2671995861859,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Rolling_log_drift_120d,754.5780859203961,850.2719911578338,3.563281777984261,236.81630399909085,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Ridge_direct_h,758.0593234431224,1004.7000696224947,3.5505207109525387,-425.0362326868058,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Rolling_log_drift_20d,845.7666718143065,1052.870031826522,3.9745379032003516,-137.28686686795132,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,16,Rolling_log_drift_5d,1441.1888379159088,1985.4784636508864,6.732974668982562,-72.29831814083879,120,572.2713864306785,723.3884035312817,2.697160207689859,False
A00铝,17,Final_ensemble,530.8243235621918,670.4861344030921,2.5102118251715893,-19.39273819995851,120,577.8761061946902,718.6963162693874,2.7255296606180717,True
A00铝,17,ARIMA_log,570.5014749262486,697.916339137888,2.7096970880174864,9.144542772860738,120,577.8761061946902,718.6963162693874,2.7255296606180717,True
A00铝,17,Naive_last,577.8761061946902,718.6963162693874,2.7255296606180717,-48.672566371681384,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Median_ensemble,671.8834922932296,803.9545521611115,3.167999557699487,-3.2750013870496333,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Rolling_log_drift_60d,740.8096675049518,823.4592287268364,3.4963592656142204,108.58919789657335,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Rolling_log_drift_120d,774.5651214971622,861.7106356207215,3.6601502295192643,258.92935136567326,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Ridge_direct_h,781.145824792458,1020.759405108647,3.660977252562646,-434.2283409629467,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Rolling_log_drift_20d,864.3729405541239,1070.3593062752057,4.064385677649222,-138.23366290574356,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,17,Rolling_log_drift_5d,1509.1350181019166,2070.0220025550548,7.048479682087312,-65.55719226725523,120,577.8761061946902,718.6963162693874,2.7255296606180717,False
A00铝,18,Final_ensemble,534.0374284833592,675.1996744742436,2.5285243497671193,-10.604095303549942,120,580.0884955752211,724.1115856208303,2.7395555470645694,True
A00铝,18,ARIMA_log,573.8938053097295,701.3807057552382,2.7279586507038327,17.994100294984584,120,580.0884955752211,724.1115856208303,2.7395555470645694,True
A00铝,18,Naive_last,580.0884955752211,724.1115856208303,2.7395555470645694,-39.823008849557546,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Median_ensemble,682.8803096295966,820.5695229257543,3.2228997313177556,12.894357133554088,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Rolling_log_drift_60d,758.8361312739718,851.4210676776,3.5835385923514957,126.95571138721728,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Rolling_log_drift_120d,788.5743080652238,887.6065436914965,3.7302496805075886,286.0803176930784,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Ridge_direct_h,812.9724055864621,1037.0026626853478,3.813859291122245,-431.55986369745756,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Rolling_log_drift_20d,882.3109736224195,1105.1032218652133,4.149224618228968,-134.10494676197294,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,18,Rolling_log_drift_5d,1579.9315000245922,2178.9768520576276,7.3744518181150704,-53.313637404018316,120,580.0884955752211,724.1115856208303,2.7395555470645694,False
A00铝,19,Final_ensemble,544.5687932843697,680.0891929426554,2.580645468001248,-6.321564667978176,120,593.1415929203542,725.1783577215609,2.8045978580144664,True
A00铝,19,ARIMA_log,582.2271386430627,709.7060992259818,2.7677762938241366,22.0501474926247,120,593.1415929203542,725.1783577215609,2.8045978580144664,True
A00铝,19,Naive_last,593.1415929203542,725.1783577215609,2.8045978580144664,-35.76696165191743,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Median_ensemble,695.7363744605326,826.5569372419193,3.286330391298067,22.40445446634967,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Rolling_log_drift_60d,772.463470828807,868.5607014776026,3.652433185757247,140.55851482528786,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Rolling_log_drift_120d,805.6084510883668,906.8646914010876,3.816438388768253,308.4609716712359,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Ridge_direct_h,845.8376745187566,1054.710528189275,3.970219638584812,-439.8301979227792,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Rolling_log_drift_20d,900.6627056675811,1122.074342287292,4.2384984604593745,-134.7089881829152,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,19,Rolling_log_drift_5d,1631.1236571803136,2271.9447761923666,7.614936815542447,-45.37566231713338,120,593.1415929203542,725.1783577215609,2.8045978580144664,False
A00铝,20,Final_ensemble,550.7275465622032,679.3074491888954,2.613619564079781,3.0397418915687315,120,598.0825958702064,722.1622119511428,2.8322517742412945,True
A00铝,20,ARIMA_log,587.1681415929154,711.1965315121057,2.793805906531987,31.415929203539203,120,598.0825958702064,722.1622119511428,2.8322517742412945,True
A00铝,20,Naive_last,598.0825958702064,722.1622119511428,2.8322517742412945,-26.40117994100292,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Median_ensemble,707.3661994696008,836.8235127203844,3.3442861132668393,38.23186646275429,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Rolling_log_drift_60d,777.7687281992306,890.6251723474636,3.681584293953482,159.50088748967715,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Rolling_log_drift_120d,818.7354881306723,926.7767913342109,3.8831764347656805,336.1745864517041,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Ridge_direct_h,870.9931412923457,1066.5662322661003,4.091637717124709,-443.5855705323027,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Rolling_log_drift_20d,926.019339950796,1145.4921973298833,4.358963783836318,-129.942552032584,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,20,Rolling_log_drift_5d,1684.7820633620986,2366.8694661640566,7.871252927903197,-31.639726805111984,120,598.0825958702064,722.1622119511428,2.8322517742412945,False
A00铝,21,Final_ensemble,561.2909000430568,686.7466349246275,2.664888425920068,5.764364325518939,120,608.1120943952806,726.6684892167546,2.8805721567054934,True
A00铝,21,ARIMA_log,595.575221238933,720.7465246333335,2.8335785574778276,34.07079646017637,120,608.1120943952806,726.6684892167546,2.8805721567054934,True
A00铝,21,Naive_last,608.1120943952806,726.6684892167546,2.8805721567054934,-23.746312684365755,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Median_ensemble,719.3296400263963,844.2390999372155,3.4014297966270783,45.354798311426386,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Rolling_log_drift_60d,800.9824510120822,914.2730064552497,3.7908085740134774,171.7622149410817,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Rolling_log_drift_120d,842.0486203908346,949.026124817811,3.994557908820163,357.200541417648,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Ridge_direct_h,900.3395506944665,1090.1221355952277,4.227704816737683,-460.38644596874025,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Rolling_log_drift_20d,945.967131916225,1164.973249928291,4.451440151106347,-131.82629652305226,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,21,Rolling_log_drift_5d,1744.9056012382382,2458.034487295386,8.152344731894393,-24.126139883667506,120,608.1120943952806,726.6684892167546,2.8805721567054934,False
A00铝,22,Final_ensemble,566.9610822654028,687.7914396883242,2.694475782104401,12.891971975149923,120,614.2330383480829,725.7720798290959,2.9126878719162166,True
A00铝,22,ARIMA_log,599.0412979350981,723.5548354953263,2.8517459693498437,41.07669616519112,120,614.2330383480829,725.7720798290959,2.9126878719162166,True
A00铝,22,Naive_last,614.2330383480829,725.7720798290959,2.9126878719162166,-16.740412979351003,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Median_ensemble,720.7859345350674,846.1409907608839,3.412375790407754,57.05982705858244,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Rolling_log_drift_60d,813.0820654458772,936.9050195124074,3.8502994002201385,188.4044786976429,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Rolling_log_drift_120d,863.6540160655126,969.6925508618476,4.099791303760616,382.6008118593972,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Ridge_direct_h,920.47675488892,1103.1710397693912,4.324011430758152,-470.13796281160404,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Rolling_log_drift_20d,958.1816980614026,1179.431221839081,4.510843940358781,-129.2982835391143,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,22,Rolling_log_drift_5d,1798.292184225765,2543.1673128122566,8.411512837185823,-11.77257005909061,120,614.2330383480829,725.7720798290959,2.9126878719162166,False
A00铝,23,Final_ensemble,567.7396453935964,688.6578465963538,2.7021019119907606,19.359697910719326,120,612.0206489675521,724.0498457868501,2.9078556901639634,True
A00铝,23,ARIMA_log,603.4660766961599,726.856617179413,2.8744299019079067,47.8613569321528,120,612.0206489675521,724.0498457868501,2.9078556901639634,True
A00铝,23,Naive_last,612.0206489675521,724.0498457868501,2.9078556901639634,-9.955752212389324,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Median_ensemble,730.0731956267869,850.8234044527488,3.4596297978374637,69.63443671977893,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Rolling_log_drift_60d,830.1968214448784,959.8256007191629,3.9326882518440196,204.85544207581188,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Rolling_log_drift_120d,883.0827904889259,991.2353104492214,4.195153381529426,407.80315481519693,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Ridge_direct_h,944.1629578979152,1114.333265093959,4.439006705640894,-476.3468155394523,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Rolling_log_drift_20d,977.9384272329702,1196.7247244248936,4.606712985771617,-126.93079279775333,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,23,Rolling_log_drift_5d,1849.4589198398967,2629.35019405598,8.658591400205145,0.8491405692949078,120,612.0206489675521,724.0498457868501,2.9078556901639634,False
A00铝,24,Final_ensemble,578.0942189229502,693.4557253989781,2.7533835088463734,25.54573715709615,120,627.3598820059,730.8153171284096,2.9825765018023733,True
A00铝,24,ARIMA_log,606.2684365781655,729.2294042725174,2.8890294154178218,53.4660766961646,120,627.3598820059,730.8153171284096,2.9825765018023733,True
A00铝,24,Naive_last,627.3598820059,730.8153171284096,2.9825765018023733,-4.3510324483775245,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Median_ensemble,744.3847601896283,862.0129873897499,3.529959579546148,82.612362233282,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Rolling_log_drift_60d,851.2980478001441,991.9081987660019,4.033524120035506,220.15643780111876,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Rolling_log_drift_120d,907.0543600426568,1019.4748726910154,4.312156931402569,431.84889668188754,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Ridge_direct_h,962.2211604567041,1130.2506628270091,4.526351171259662,-476.3726791603835,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Rolling_log_drift_20d,992.3667823875354,1227.2676829009602,4.674186190670572,-125.68253423774055,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,24,Rolling_log_drift_5d,1904.895393670393,2717.588354183869,8.925598565899513,12.780763982322348,120,627.3598820059,730.8153171284096,2.9825765018023733,False
A00铝,25,Final_ensemble,583.3663004424529,699.738115673975,2.779854557852375,28.022534338242775,120,624.7050147492628,734.1448946512154,2.972544453623441,True
A00铝,25,ARIMA_log,610.5457227138589,737.7461108975143,2.9092938346231394,56.26843657817047,120,624.7050147492628,734.1448946512154,2.972544453623441,True
A00铝,25,Naive_last,624.7050147492628,734.1448946512154,2.972544453623441,-1.5486725663716545,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Median_ensemble,754.6408335346938,865.3185932491273,3.5789116124042555,89.04584179458979,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Rolling_log_drift_60d,880.8431392223596,1020.573460200936,4.172169180358062,232.68508187261716,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Rolling_log_drift_120d,929.3139434987806,1042.3407315580491,4.418177756051156,453.11564707925197,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Ridge_direct_h,981.0990048059033,1143.870094088393,4.616101054922724,-488.9396263270552,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Rolling_log_drift_20d,1016.1026963071339,1254.6295175438688,4.782999461487174,-127.17593415548374,120,624.7050147492628,734.1448946512154,2.972544453623441,False
A00铝,25,Rolling_log_drift_5d,1963.7179793413923,2781.7353462312767,9.202634155080514,22.40040017361324,120,624.7050147492628,734.1448946512154,2.972544453623441,False
